vocab,lux,ycba,yuag
http://vocab.getty.edu/aat/300438833##quaType,https://lux.collections.yale.edu/data/concept/5453d6cc-2732-42fd-a292-3d6fa1daccdf,https://ycba-lux.s3.amazonaws.com/v3/concept/a9/a9097bb3-db87-4102-9486-f8cd47ff2863.json##quaType,
http://vocab.getty.edu/aat/300054522##quaType,https://lux.collections.yale.edu/data/concept/73abf177-f237-4a86-90b6-4034f1adf143,https://ycba-lux.s3.amazonaws.com/v3/concept/c2/c22e271c-8f7b-481a-bb80-b6ca0033dd89.json##quaType,
http://vocab.getty.edu/aat/300375678##quaType,https://lux.collections.yale.edu/data/concept/c8f68a0c-5ed2-4015-a6ff-b5aee974ae77,https://ycba-lux.s3.amazonaws.com/v3/concept/91/91933b4e-118d-41a3-a0d1-739a327c393e.json##quaType,
http://vocab.getty.edu/aat/300343630##quaType,https://lux.collections.yale.edu/data/concept/38747a75-b884-421a-89d5-fc298dd47abc,https://ycba-lux.s3.amazonaws.com/v3/concept/95/95b4a03a-bf0c-4299-88b7-6f05e794d1c5.json##quaType,
http://vocab.getty.edu/aat/300250317##quaType,https://lux.collections.yale.edu/data/concept/2c310e12-b096-46c7-82f1-d27452b141f6,https://ycba-lux.s3.amazonaws.com/v3/concept/1c/1c6dc02d-90e9-4d6f-a177-22dcdf12d61c.json##quaType,
http://vocab.getty.edu/aat/300380151##quaType,https://lux.collections.yale.edu/data/concept/00198101-4fa8-4e79-aaa1-13d6b099d76b,https://ycba-lux.s3.amazonaws.com/v3/concept/58/58c3d09e-3b41-4abe-897f-512c471525e6.json##quaType,
http://vocab.getty.edu/aat/300417849##quaType,https://lux.collections.yale.edu/data/concept/255916df-f009-4dff-bf8d-09804f4cf645,https://ycba-lux.s3.amazonaws.com/v3/concept/a8/a80618cc-8a2d-46ef-9da6-7aa817b77c7a.json##quaType,
http://vocab.getty.edu/aat/300266539##quaType,https://lux.collections.yale.edu/data/concept/c0e76bca-22bf-4ac6-a873-7b185b7bdce5,https://ycba-lux.s3.amazonaws.com/v3/concept/a9/a91d3393-0ffb-47f3-a0bd-df7bd1806d46.json##quaType,
http://vocab.getty.edu/aat/300389813##quaType,https://lux.collections.yale.edu/data/concept/005b404a-90bc-4e17-a1c8-eb778696a237,https://ycba-lux.s3.amazonaws.com/v3/concept/f3/f35091fd-b613-4e44-adb0-801b25ced0c4.json##quaType,
http://vocab.getty.edu/aat/300250083##quaType,https://lux.collections.yale.edu/data/concept/7f2a0d89-d6cb-44b3-8000-b4492c74da2f,https://ycba-lux.s3.amazonaws.com/v3/concept/ab/abaf3a50-302d-41a2-aa0d-1ec52e2d4046.json##quaType,
http://vocab.getty.edu/aat/300154337##quaType,https://lux.collections.yale.edu/data/concept/78a6de77-f9ab-4d18-97e7-e01d4faf4cb3,https://ycba-lux.s3.amazonaws.com/v3/concept/6d/6d97a951-60a2-48a9-afc0-27b3d8a03617.json##quaType,
http://vocab.getty.edu/aat/300379833##quaType,https://lux.collections.yale.edu/data/concept/a553057e-90aa-4c0c-807b-4122154bec11,https://ycba-lux.s3.amazonaws.com/v3/concept/f2/f2c1e7a6-8131-490a-b3da-d34139f25c7d.json##quaType,
http://vocab.getty.edu/aat/300379726##quaType,https://lux.collections.yale.edu/data/concept/761b1aa1-69ad-4c42-a6a1-c97b453ca176,https://ycba-lux.s3.amazonaws.com/v3/concept/59/59005a04-4abb-4f20-8509-bd01324c498e.json##quaType,
http://vocab.getty.edu/aat/300021078##quaPerson,https://lux.collections.yale.edu/data/person/b11f54a4-0f9c-4d63-b31a-56f56feb3fe0,,https://media.art.yale.edu/content/lux/agt/38280.json##quaPerson
http://vocab.getty.edu/aat/300400483##quaType,https://lux.collections.yale.edu/data/concept/74d475d1-02b3-43c1-a3b3-e62f8d92ae21,https://ycba-lux.s3.amazonaws.com/v3/concept/fa/fa3ebcf0-ed27-4265-9300-859a710fe7e4.json##quaType,
http://vocab.getty.edu/aat/300025569##quaType,https://lux.collections.yale.edu/data/concept/b1ed04aa-baf8-4002-814d-4403c854a968,https://ycba-lux.s3.amazonaws.com/v3/concept/b6/b6bafe0f-72de-42ef-836c-b178685eee42.json##quaType,
http://vocab.getty.edu/aat/300022022##quaPerson,https://lux.collections.yale.edu/data/person/818a8eab-36ad-4bcd-8adf-1c9c1d60cdfa,https://ycba-lux.s3.amazonaws.com/v3/place/71/711ba1b7-7a3e-4ca3-b75e-c0fc0a2f9b47.json##quaPerson,https://media.art.yale.edu/content/lux/agt/20307.json##quaPerson
http://vocab.getty.edu/aat/300379848##quaType,https://lux.collections.yale.edu/data/concept/4968a726-13a0-496e-823c-4b1fd72af1af,https://ycba-lux.s3.amazonaws.com/v3/concept/74/7427045a-30c7-48f5-b982-6355ed3f1fc9.json##quaType,
http://vocab.getty.edu/aat/300265789##quaType,https://lux.collections.yale.edu/data/concept/5f77217c-101c-4ee7-b06d-0366a9b4ccbd,https://ycba-lux.s3.amazonaws.com/v3/concept/95/95e98c2f-2ba0-4b4a-9e60-113f80ccbfc5.json##quaType,
http://vocab.getty.edu/aat/300264266##quaType,https://lux.collections.yale.edu/data/concept/4953bead-c74b-42e0-b384-9bb012d10548,https://ycba-lux.s3.amazonaws.com/v3/concept/fa/fa8cae88-de41-460f-a1ba-aa2f96f04097.json##quaType,
http://vocab.getty.edu/aat/300375178##quaType,https://lux.collections.yale.edu/data/concept/91d00c34-46d4-4adb-99a5-230f0b2fddf5,https://ycba-lux.s3.amazonaws.com/v3/concept/b4/b442ba02-c029-42a1-88ce-21546b48aacd.json##quaType,
http://vocab.getty.edu/aat/300011684##quaType,https://lux.collections.yale.edu/data/concept/6dd55d8f-a7fa-4275-a341-289fb5eb826a,,https://media.art.yale.edu/content/lux/dim/32.json##quaType
http://vocab.getty.edu/aat/300202507##quaType,https://lux.collections.yale.edu/data/concept/09dec1fc-f9dd-4c0b-95ed-dcd6effdb4a8,https://ycba-lux.s3.amazonaws.com/v3/concept/e5/e5b77530-2732-4de5-b9e1-eaa4ddb544b1.json##quaType,
http://vocab.getty.edu/aat/300379961##quaType,https://lux.collections.yale.edu/data/concept/74d475d1-02b3-43c1-a3b3-e62f8d92ae21,https://ycba-lux.s3.amazonaws.com/v3/concept/fa/fa3ebcf0-ed27-4265-9300-859a710fe7e4.json##quaType,
http://vocab.getty.edu/aat/300202525##quaType,https://lux.collections.yale.edu/data/concept/f269f437-744f-40b6-bef9-25ca4a0a13c6,https://ycba-lux.s3.amazonaws.com/v3/concept/64/6476bc26-55be-4caa-8cea-2cd448219e77.json##quaType,
http://vocab.getty.edu/aat/300379596##quaType,https://lux.collections.yale.edu/data/concept/dcb7f2db-98d2-4f5d-9abe-d15417a0fade,https://ycba-lux.s3.amazonaws.com/v3/concept/4d/4d270d6f-f60e-48a0-ae83-8195f9a97c3e.json##quaType,
http://vocab.getty.edu/aat/300011820##quaType,https://lux.collections.yale.edu/data/concept/9f95e93f-f743-4ce4-8751-4cfb37ccd5f6,https://ycba-lux.s3.amazonaws.com/v3/concept/da/daf5de30-0beb-4328-8701-2d21123295ba.json##quaType,
http://vocab.getty.edu/aat/300250089##quaType,https://lux.collections.yale.edu/data/concept/6d1a4694-0ec1-46fe-a4d4-396253f5c8a3,https://ycba-lux.s3.amazonaws.com/v3/concept/7a/7afddc14-4463-4326-a327-e65fee2ac21e.json##quaType,
http://vocab.getty.edu/aat/300386484##quaPlace,https://lux.collections.yale.edu/data/place/f99ed448-45ac-4585-8652-d5ed615870f9,https://ycba-lux.s3.amazonaws.com/v3/place/7b/7b47b45f-a7f5-41ad-b064-56d2e83255c4.json##quaPlace,
http://vocab.getty.edu/aat/300000333##quaPlace,https://lux.collections.yale.edu/data/place/b9127e53-f1ee-44c6-9e6a-bf2c448dae1c,https://ycba-lux.s3.amazonaws.com/v3/place/a4/a413fbc0-53fc-4ba3-a382-353d6071182e.json##quaPlace,
http://vocab.getty.edu/aat/300025522##quaType,https://lux.collections.yale.edu/data/concept/6948f4de-322b-4b70-9068-5b4894012530,https://ycba-lux.s3.amazonaws.com/v3/concept/eb/eb9b9936-87a8-457e-a7af-166fbbd98e6d.json##quaType,
http://vocab.getty.edu/aat/300250122##quaType,https://lux.collections.yale.edu/data/concept/d32d1ffb-331c-4a85-9be1-6071e481c05b,https://ycba-lux.s3.amazonaws.com/v3/concept/07/07de2fba-5407-4cbb-8500-64d5f959c84f.json##quaType,
http://vocab.getty.edu/aat/300386108##quaType,https://lux.collections.yale.edu/data/concept/d50c3abb-1a5f-4f1b-a68c-b062d9732bb7,https://ycba-lux.s3.amazonaws.com/v3/concept/09/097635a2-b61d-45a1-afc5-a7e572a244c9.json##quaType,
http://vocab.getty.edu/aat/300025758##quaType,https://lux.collections.yale.edu/data/concept/9f90b61f-7d3c-44f5-ab63-5f8353c83e35,https://ycba-lux.s3.amazonaws.com/v3/concept/83/839d0dea-7a67-4193-9dcb-643411eb1cbe.json##quaType,
http://vocab.getty.edu/aat/300055922##quaType,https://lux.collections.yale.edu/data/concept/b8871c23-68c5-42bf-9164-fdab5a30b06d,https://ycba-lux.s3.amazonaws.com/v3/concept/0d/0d32985f-00ec-48bf-a37c-f00be7875e4c.json##quaType,
http://vocab.getty.edu/aat/300263267##quaType,https://lux.collections.yale.edu/data/concept/9d9751ed-61d0-469b-81fe-cc950053d437,https://ycba-lux.s3.amazonaws.com/v3/concept/3d/3ded4411-b237-4558-b748-dadea3fa1f08.json##quaType,
http://vocab.getty.edu/aat/300404350##quaType,https://lux.collections.yale.edu/data/concept/244677cd-608b-4bab-ad5f-8beaf9c2fa36,https://ycba-lux.s3.amazonaws.com/v3/concept/03/03b3ab0a-0afa-4e01-912a-db026f6e678d.json##quaType,
http://vocab.getty.edu/aat/300024422##quaType,https://lux.collections.yale.edu/data/concept/07f5f1d3-f3a0-4d72-af0b-c61c46269f66,https://ycba-lux.s3.amazonaws.com/v3/concept/a1/a194d02d-ed4d-4624-9178-36950c9a94e2.json##quaType,
http://vocab.getty.edu/aat/300201023##quaType,https://lux.collections.yale.edu/data/concept/0f2c7e6a-2a23-47c9-9089-d4d4cc41ecb0,https://ycba-lux.s3.amazonaws.com/v3/concept/14/148809a7-b679-4906-af50-379fb6da6cac.json##quaType,
http://vocab.getty.edu/aat/300375431##quaType,https://lux.collections.yale.edu/data/concept/b374daa7-dcda-4cac-b339-aeb88905ef26,https://ycba-lux.s3.amazonaws.com/v3/concept/04/04149b26-1c55-4c6a-8403-7717684773de.json##quaType,
http://vocab.getty.edu/aat/300054183##quaType,https://lux.collections.yale.edu/data/concept/2e31adc5-47f1-4fe5-a44d-2c8fcd8e298f,https://ycba-lux.s3.amazonaws.com/v3/concept/ae/aefa74c6-c73b-46e4-ad17-d1ccbbfab141.json##quaType,
http://vocab.getty.edu/aat/300400548##quaType,https://lux.collections.yale.edu/data/concept/07298591-929f-4624-85b6-9e058e6aaf25,https://ycba-lux.s3.amazonaws.com/v3/concept/3c/3c67dc38-eb5f-4e4f-98b9-3f3a44135e20.json##quaType,
http://vocab.getty.edu/aat/300265698##quaType,https://lux.collections.yale.edu/data/concept/2b258cc4-3798-4d9d-8a2b-9179e5a36ca7,https://ycba-lux.s3.amazonaws.com/v3/concept/51/51cc2cc8-fbb8-4e41-85b8-1c8fa8e866c4.json##quaType,
http://vocab.getty.edu/aat/300137544##quaType,https://lux.collections.yale.edu/data/concept/ffe63bca-72f8-49ae-bbcd-1c46e9d269ed,https://ycba-lux.s3.amazonaws.com/v3/concept/5f/5f274c6c-c6d1-47c5-84d5-c5967b9aee75.json##quaType,
http://vocab.getty.edu/aat/300025409##quaType,https://lux.collections.yale.edu/data/concept/c0339a72-f2d5-47a4-af4b-a7ebb504db09,https://ycba-lux.s3.amazonaws.com/v3/concept/fe/fe32cfb3-5cec-4daf-a5f0-02d0e428f0d7.json##quaType,
http://vocab.getty.edu/aat/300025576##quaType,https://lux.collections.yale.edu/data/concept/5bcbbdf0-d5dc-4197-85f9-b7715598d686,https://ycba-lux.s3.amazonaws.com/v3/concept/dc/dc7cd94d-371d-4843-bbd0-aad34c74a98d.json##quaType,
http://vocab.getty.edu/aat/300343632##quaType,https://lux.collections.yale.edu/data/concept/6eed5668-3153-4e88-a1e7-6b5b511efcc6,https://ycba-lux.s3.amazonaws.com/v3/concept/2a/2a0b8637-b22a-4e2b-9733-93cc8f69f359.json##quaType,
http://vocab.getty.edu/aat/300053658##quaType,https://lux.collections.yale.edu/data/concept/e6c15599-09af-42a7-9bdb-955e80b97f72,https://ycba-lux.s3.amazonaws.com/v3/concept/3b/3b252463-450b-4c63-bdea-57fe54ff5a21.json##quaType,
http://vocab.getty.edu/aat/300025660##quaType,https://lux.collections.yale.edu/data/concept/d1c84889-75b5-42ff-a6c9-65276d3d9c22,https://ycba-lux.s3.amazonaws.com/v3/concept/36/36372e0d-523e-4bf0-95a7-666eee3bd8af.json##quaType,
http://vocab.getty.edu/aat/300025245##quaType,https://lux.collections.yale.edu/data/concept/30962ac4-5aac-4dc2-83fd-e53c2916f0de,https://ycba-lux.s3.amazonaws.com/v3/concept/25/25add376-8662-4605-b414-8535ec803179.json##quaType,
http://vocab.getty.edu/aat/300380150##quaType,https://lux.collections.yale.edu/data/concept/b5c57a8e-c6ee-4930-afb2-51a22311ac07,https://ycba-lux.s3.amazonaws.com/v3/concept/5e/5effdd2d-9bec-4273-a684-0383b7a8933d.json##quaType,
http://vocab.getty.edu/aat/300266417##quaType,https://lux.collections.yale.edu/data/concept/86dcc71a-318d-40e3-81df-49f5eb6e192b,https://ycba-lux.s3.amazonaws.com/v3/concept/e5/e54ed9de-e958-4c1e-b33a-58c2b87429c0.json##quaType,
http://vocab.getty.edu/aat/300379107##quaType,https://lux.collections.yale.edu/data/concept/d48867b0-af15-4ba9-9d7d-4e9c22ced863,https://ycba-lux.s3.amazonaws.com/v3/concept/ad/ad957623-fb22-4780-a825-d52292cf7947.json##quaType,
http://vocab.getty.edu/aat/300054388##quaType,https://lux.collections.yale.edu/data/concept/05e410dd-5e15-474c-a18b-5c1c31bd5f08,https://ycba-lux.s3.amazonaws.com/v3/concept/35/35b76dbe-9736-4f23-96e0-5641df426472.json##quaType,
http://vocab.getty.edu/aat/300016959##quaPlace,https://lux.collections.yale.edu/data/place/1e41bfe4-6415-4c3f-b873-7f52e773b306,https://ycba-lux.s3.amazonaws.com/v3/place/71/713234d2-ec1f-4906-9055-609bf45b1253.json##quaPlace,
http://vocab.getty.edu/aat/300025384##quaType,https://lux.collections.yale.edu/data/concept/2a92ecb7-f249-4302-b1d5-05317e13bee7,https://ycba-lux.s3.amazonaws.com/v3/concept/5d/5d33f6fb-e146-4f01-8763-0638c8613ec3.json##quaType,
http://vocab.getty.edu/aat/300026669##quaType,https://lux.collections.yale.edu/data/concept/02fd49ce-c005-4cf9-bb7e-3898bd8a389d,https://ycba-lux.s3.amazonaws.com/v3/concept/46/46349712-1f96-4f2c-ae68-e2c65439a0e1.json##quaType,
http://vocab.getty.edu/aat/300263340##quaType,https://lux.collections.yale.edu/data/concept/53069fdd-8558-4732-8a71-f8d0e677270a,https://ycba-lux.s3.amazonaws.com/v3/concept/b8/b8096331-0f22-4246-b975-4c5259872efa.json##quaType,
http://vocab.getty.edu/aat/300310343##quaType,https://lux.collections.yale.edu/data/concept/e823eaf3-83d2-4b5c-b12f-7d34c11d4408,https://ycba-lux.s3.amazonaws.com/v3/concept/f5/f5a92a79-faca-4dd1-a0ca-1b43559354fd.json##quaType,
http://vocab.getty.edu/aat/300379122##quaType,https://lux.collections.yale.edu/data/concept/9d3628fe-ee3b-4ad8-906a-16b76edc287a,https://ycba-lux.s3.amazonaws.com/v3/concept/93/930d57f0-4d79-4d4b-9813-dd666864c419.json##quaType,
http://vocab.getty.edu/aat/300025205##quaType,https://lux.collections.yale.edu/data/concept/abb39d8d-7a31-4443-975a-efc3d6f80b55,https://ycba-lux.s3.amazonaws.com/v3/concept/89/895a9970-8d7f-4991-8782-22e2967c98e9.json##quaType,
http://vocab.getty.edu/aat/300037680##quaType,https://lux.collections.yale.edu/data/concept/f2f3bfa3-97e2-46d6-a01c-55969e08991e,https://ycba-lux.s3.amazonaws.com/v3/concept/1e/1eafaf51-af0a-4c52-a50f-1a5d5cf242bd.json##quaType,
http://vocab.getty.edu/aat/300310388##quaType,https://lux.collections.yale.edu/data/concept/d26f7de1-d41c-45fe-844d-ce4605701fb8,https://ycba-lux.s3.amazonaws.com/v3/concept/38/38931879-6095-4b3a-874a-526c14bdf5b1.json##quaType,
http://vocab.getty.edu/aat/300386506##quaType,https://lux.collections.yale.edu/data/concept/23c47f36-6690-4834-a563-de3c402154ba,https://ycba-lux.s3.amazonaws.com/v3/concept/48/487b21f7-17cf-4608-adac-394eddd964b6.json##quaType,
http://vocab.getty.edu/aat/300266537##quaType,https://lux.collections.yale.edu/data/concept/bf883d9b-7735-4e6a-831c-5d4da7f0d69b,https://ycba-lux.s3.amazonaws.com/v3/concept/db/db148cc7-8ea1-4552-9336-8aae0b8f0475.json##quaType,
http://vocab.getty.edu/aat/300379066##quaType,https://lux.collections.yale.edu/data/concept/68b646a2-4bf3-4dbe-884e-aa1c195c058b,https://ycba-lux.s3.amazonaws.com/v3/concept/df/df2de5db-d303-4df4-986c-21a535ea4241.json##quaType,
http://vocab.getty.edu/aat/300389819##quaType,https://lux.collections.yale.edu/data/concept/9d54787f-d64b-416b-91b0-ca87d211ed53,https://ycba-lux.s3.amazonaws.com/v3/concept/46/46dd17cd-c536-477d-8762-19b20be78258.json##quaType,
http://vocab.getty.edu/aat/300310700##quaType,https://lux.collections.yale.edu/data/concept/5428aa51-dfee-4789-bf12-553e5dc2512b,https://ycba-lux.s3.amazonaws.com/v3/concept/b4/b4e897cc-7e5a-4c2b-b6ad-c6a1308bd2c6.json##quaType,
http://vocab.getty.edu/aat/300389783##quaType,https://lux.collections.yale.edu/data/concept/99b56d25-edfa-441b-acb6-af3ff04b255d,https://ycba-lux.s3.amazonaws.com/v3/concept/9e/9e39692a-6f41-41c2-9611-d086cff0b2b3.json##quaType,
http://vocab.getty.edu/aat/300236851##quaType,https://lux.collections.yale.edu/data/concept/abb39d8d-7a31-4443-975a-efc3d6f80b55,https://ycba-lux.s3.amazonaws.com/v3/concept/89/895a9970-8d7f-4991-8782-22e2967c98e9.json##quaType,
http://vocab.getty.edu/aat/300107963##quaPlace,https://lux.collections.yale.edu/data/place/bbd6d968-c465-4f56-b779-ac7b7196083c,https://ycba-lux.s3.amazonaws.com/v3/place/e9/e911f1ce-ee9b-456e-9425-c2ccd43b48d3.json##quaPlace,
http://vocab.getty.edu/aat/300386062##quaType,https://lux.collections.yale.edu/data/concept/217d0ab7-edaa-4fd6-940e-d908cab2b148,https://ycba-lux.s3.amazonaws.com/v3/concept/0c/0ceff226-683e-4aa9-99f2-0af6fd8837e9.json##quaType,
http://vocab.getty.edu/aat/300379705##quaType,https://lux.collections.yale.edu/data/concept/37ea07fe-7709-423d-86d0-143e6930b4de,https://ycba-lux.s3.amazonaws.com/v3/concept/b6/b666992b-24f2-4a2e-927c-c664f3d8165d.json##quaType,
http://vocab.getty.edu/aat/300055866##quaType,https://lux.collections.yale.edu/data/concept/09dec1fc-f9dd-4c0b-95ed-dcd6effdb4a8,https://ycba-lux.s3.amazonaws.com/v3/concept/e5/e5b77530-2732-4de5-b9e1-eaa4ddb544b1.json##quaType,
http://vocab.getty.edu/aat/300021959##quaPlace,https://lux.collections.yale.edu/data/place/04989469-725b-4590-a592-f8c96bde31c6,https://ycba-lux.s3.amazonaws.com/v3/place/16/1654eeec-3458-486a-80f2-42eeec1071ef.json##quaPlace,
http://vocab.getty.edu/aat/300379013##quaType,https://lux.collections.yale.edu/data/concept/dc69b0b8-3421-4cde-b804-ba4a5ac21c96,https://ycba-lux.s3.amazonaws.com/v3/concept/66/66019351-aa64-4cb1-948a-7e338a3dd323.json##quaType,
http://vocab.getty.edu/aat/300263243##quaType,https://lux.collections.yale.edu/data/concept/5a8ad03a-a24a-4cd6-9486-30917e885b79,https://ycba-lux.s3.amazonaws.com/v3/concept/8e/8ed0d2eb-8589-4cb5-917c-897521de4160.json##quaType,
http://vocab.getty.edu/aat/300025788##quaType,https://lux.collections.yale.edu/data/concept/5bcbbdf0-d5dc-4197-85f9-b7715598d686,https://ycba-lux.s3.amazonaws.com/v3/concept/dc/dc7cd94d-371d-4843-bbd0-aad34c74a98d.json##quaType,
http://vocab.getty.edu/aat/300386949##quaType,https://lux.collections.yale.edu/data/concept/c6fdd9d8-33d3-4ab6-8fb2-76b0d359f5a1,https://ycba-lux.s3.amazonaws.com/v3/concept/48/48d0edac-6ab4-433a-96f8-bd130b6f0f80.json##quaType,
http://vocab.getty.edu/aat/300224206##quaType,https://lux.collections.yale.edu/data/concept/4971239f-c3f0-4379-8d08-75d4ce627e82,https://ycba-lux.s3.amazonaws.com/v3/concept/2c/2c8f0a45-d21a-4c43-a978-795341f6358a.json##quaType,
http://vocab.getty.edu/aat/300162547##quaType,https://lux.collections.yale.edu/data/concept/abb39d8d-7a31-4443-975a-efc3d6f80b55,https://ycba-lux.s3.amazonaws.com/v3/concept/89/895a9970-8d7f-4991-8782-22e2967c98e9.json##quaType,
http://vocab.getty.edu/aat/300435311##quaType,https://lux.collections.yale.edu/data/concept/cdcff697-2208-4b3c-a828-a9f9d65fcf3d,https://ycba-lux.s3.amazonaws.com/v3/concept/0f/0f448070-f213-42e2-a5bb-c1a2785d2dc1.json##quaType,
http://vocab.getty.edu/aat/300380203##quaType,https://lux.collections.yale.edu/data/concept/470e66ca-fe4d-4b83-a5c4-bf9a70614479,https://ycba-lux.s3.amazonaws.com/v3/concept/b5/b5819abe-2ae0-4405-9475-b85fc6309550.json##quaType,
http://vocab.getty.edu/aat/300250282##quaType,https://lux.collections.yale.edu/data/concept/13ac9f35-d190-48df-b949-d4e3ec7cba0a,https://ycba-lux.s3.amazonaws.com/v3/concept/6c/6c33eca9-80bb-4e62-b489-8f6df254e98f.json##quaType,
http://vocab.getty.edu/aat/300055637##quaType,https://lux.collections.yale.edu/data/concept/901708a4-b97d-465e-bbd0-ed09c0ff7718,https://ycba-lux.s3.amazonaws.com/v3/concept/12/126f321c-67f2-4a5c-ade2-b79d138afd2f.json##quaType,
http://vocab.getty.edu/aat/300419414##quaType,https://lux.collections.yale.edu/data/concept/2c1e401a-b589-495e-9e27-a87739e45e29,https://ycba-lux.s3.amazonaws.com/v3/concept/97/97bd8c4c-d24c-4a45-9aef-beea1848e113.json##quaType,
http://vocab.getty.edu/aat/300014662##quaType,https://lux.collections.yale.edu/data/concept/b725d14d-cab4-4d1a-a7bf-096775e8fb3a,https://ycba-lux.s3.amazonaws.com/v3/concept/08/084360cd-820c-454d-893d-cea7a41f1864.json##quaType,
http://vocab.getty.edu/aat/300011840##quaType,https://lux.collections.yale.edu/data/concept/ef631a11-0b81-4fa1-970e-9cfdad701fdc,https://ycba-lux.s3.amazonaws.com/v3/concept/23/23b6fd70-8087-4052-aba2-f05163e19f3f.json##quaType,
http://vocab.getty.edu/aat/300379162##quaType,https://lux.collections.yale.edu/data/concept/4b626774-b75c-47bf-a419-1f34665e7425,https://ycba-lux.s3.amazonaws.com/v3/concept/0f/0f0fa9cc-fa8c-44f1-bf49-a970e6442769.json##quaType,
http://vocab.getty.edu/aat/300261537##quaType,https://lux.collections.yale.edu/data/concept/e6c15599-09af-42a7-9bdb-955e80b97f72,https://ycba-lux.s3.amazonaws.com/v3/concept/3b/3b252463-450b-4c63-bdea-57fe54ff5a21.json##quaType,
http://vocab.getty.edu/aat/300263240##quaType,https://lux.collections.yale.edu/data/concept/1217f012-3fd8-44f9-976d-77bcd2a6632b,https://ycba-lux.s3.amazonaws.com/v3/concept/33/331b2eba-2787-4939-99e8-22b802cea89b.json##quaType,
http://vocab.getty.edu/aat/300235018##quaType,https://lux.collections.yale.edu/data/concept/a6056822-edd4-4ea6-abf8-8be26dbc6df7,https://ycba-lux.s3.amazonaws.com/v3/concept/a3/a3b3e877-d97e-42bc-a862-2af170207ccc.json##quaType,
http://vocab.getty.edu/aat/300245351##quaPlace,https://lux.collections.yale.edu/data/place/acc7ae12-00ee-478f-9f71-c79c31d645ee,https://ycba-lux.s3.amazonaws.com/v3/place/56/5641fbe2-fec9-4369-a00d-01c2b0a9b7de.json##quaPlace,
http://vocab.getty.edu/aat/300024760##quaType,https://lux.collections.yale.edu/data/concept/c8ec1e50-cd3d-4732-89ba-6446f9143330,https://ycba-lux.s3.amazonaws.com/v3/concept/87/8799aa2d-45c8-4e36-aa69-ea8b0044eee5.json##quaType,
http://vocab.getty.edu/aat/300025519##quaType,https://lux.collections.yale.edu/data/concept/6948f4de-322b-4b70-9068-5b4894012530,https://ycba-lux.s3.amazonaws.com/v3/concept/eb/eb9b9936-87a8-457e-a7af-166fbbd98e6d.json##quaType,
http://vocab.getty.edu/aat/300055529##quaType,https://lux.collections.yale.edu/data/concept/c393625f-2a9b-4701-8822-39bb41bd310f,https://ycba-lux.s3.amazonaws.com/v3/concept/a9/a90747be-70d3-41e7-853a-cfd065de1f7b.json##quaType,
http://vocab.getty.edu/aat/300021861##quaPlace,https://lux.collections.yale.edu/data/place/b7478582-2e2a-4533-b866-403beeb992fa,https://ycba-lux.s3.amazonaws.com/v3/place/e0/e027882e-1778-423e-a363-a8a6c0c740bd.json##quaPlace,
http://vocab.getty.edu/aat/300385955##quaType,https://lux.collections.yale.edu/data/concept/65f2b8f9-c0f1-4a74-9b65-3526fb4938bb,https://ycba-lux.s3.amazonaws.com/v3/place/0b/0bc40739-b911-4d8f-9a45-9625de22a911.json##quaType,
http://vocab.getty.edu/aat/300386081##quaType,https://lux.collections.yale.edu/data/concept/abbc17c6-ca52-4f60-8490-68d562d0f97b,https://ycba-lux.s3.amazonaws.com/v3/concept/51/513228dd-f013-4617-8a8e-353af2c5dadd.json##quaType,
